recording_id,raw_run_id,execution_id,user_id,client_id,model,device_id,activity_id,activity,segment_index,source_samples,start_creation_time_ns,end_creation_time_ns,duration_seconds,arrival_start_ms,arrival_end_ms,arrival_median_ms,gap_before_ns,median_sample_interval_ns,estimated_sample_rate_hz,resampled_3s_windows,primary_status,exclusion_reason,split
user=d/device=nexus4_1/activity=bike/bout=01/segment=003,user=d/device=nexus4_1/activity=bike/bout=01,user=d/activity=bike/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,0,bike,3,2756,1424783268094454240,1424783281965936406,13.871482166,1424783264612,1424783278485,1424783271549,4491577149,5035400.0,198.5939548000159,4,included,,validation
user=d/device=nexus4_1/activity=bike/bout=01/segment=004,user=d/device=nexus4_1/activity=bike/bout=01,user=d/activity=bike/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,0,bike,4,652,1424783287102075322,1424783290369517433,3.267442111,1424783283609,1424783286888,1424783285262,5136138916,5035400.0,198.5939548000159,1,included,,validation
user=d/device=nexus4_1/activity=bike/bout=01/segment=005,user=d/device=nexus4_1/activity=bike/bout=01,user=d/activity=bike/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,0,bike,5,4070,1424783295072520363,1424783315582430325,20.509909962,1424783291614,1424783312101,1424783301857,4703002930,5035400.0,198.5939548000159,6,included,,validation
user=d/device=nexus4_1/activity=bike/bout=01/segment=006,user=d/device=nexus4_1/activity=bike/bout=01,user=d/activity=bike/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,0,bike,6,759,1424783320104219876,1424783323910290182,3.806070306,1424783316616,1424783320437,1424783318520,4521789551,5035400.0,198.5939548000159,1,included,,validation
user=d/device=nexus4_1/activity=bike/bout=01/segment=007,user=d/device=nexus4_1/activity=bike/bout=01,user=d/activity=bike/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,0,bike,7,5988,1424783329096661032,1424783359246440264,30.149779232,1424783325616,1424783355770,1424783340692,5186370850,5035400.0,198.5939548000159,10,included,,validation
user=d/device=nexus4_1/activity=bike/bout=01/segment=008,user=d/device=nexus4_1/activity=bike/bout=01,user=d/activity=bike/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,0,bike,8,696,1424783364096049639,1424783367601430115,3.505380476,1424783360624,1424783364122,1424783362370,4849609375,5035400.0,198.5939548000159,1,included,,validation
user=d/device=nexus4_1/activity=bike/bout=01/segment=009,user=d/device=nexus4_1/activity=bike/bout=01,user=d/activity=bike/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,0,bike,9,761,1424783372096307678,1424783375917788195,3.821480517,1424783368611,1424783372441,1424783370522,4494877563,5035400.0,198.5939548000159,1,included,,validation
user=d/device=nexus4_1/activity=bike/bout=01/segment=010,user=d/device=nexus4_1/activity=bike/bout=01,user=d/activity=bike/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,0,bike,10,1491,1424783380082064318,1424783387592204815,7.510140497,1424783376608,1424783384114,1424783380361,4164276123,5035400.0,198.5939548000159,2,included,,validation
user=d/device=nexus4_1/activity=bike/bout=01/segment=011,user=d/device=nexus4_1/activity=bike/bout=01,user=d/activity=bike/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,0,bike,11,766,1424783392098444145,1424783396599739830,4.501295685,1424783388612,1424783393075,1424783390563,4506239330,5035400.0,198.5939548000159,1,included,,validation
user=d/device=nexus4_1/activity=bike/bout=01/segment=012,user=d/device=nexus4_1/activity=bike/bout=01,user=d/activity=bike/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,0,bike,12,11928,1424783399097298424,1424783459262439492,60.165141068,1424783395612,1424783455781,1424783425746,2497558594,5035400.0,198.5939548000159,20,included,,validation
user=d/device=nexus4_1/activity=bike/bout=01/segment=013,user=d/device=nexus4_1/activity=bike/bout=01,user=d/activity=bike/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,0,bike,13,702,1424783463134479287,1424783466659212562,3.524733275,1424783459675,1424783463180,1424783461414,3872039795,5035400.0,198.5939548000159,1,included,,validation
user=d/device=nexus4_1/activity=bike/bout=01/segment=014,user=d/device=nexus4_1/activity=bike/bout=01,user=d/activity=bike/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,0,bike,14,776,1424783471090425941,1424783474990543281,3.90011734,1424783467606,1424783471510,1424783469562,4431213379,5035400.0,198.5939548000159,1,included,,validation
user=d/device=nexus4_1/activity=bike/bout=01/segment=015,user=d/device=nexus4_1/activity=bike/bout=01,user=d/activity=bike/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,0,bike,15,4692,1424783480106540595,1424783503731576409,23.625035814,1424783476627,1424783500254,1424783488437,5115997314,5035400.0,198.5939548000159,7,included,,validation
user=d/device=nexus4_1/activity=sit/bout=01/segment=001,user=d/device=nexus4_1/activity=sit/bout=01,user=d/activity=sit/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,1,sit,1,654,1424781977107413218,1424781980390015510,3.282602292,1424781973620,1424781976908,1424781975266,,5035400.0,198.5939548000159,1,included,,train
user=d/device=nexus4_1/activity=sit/bout=01/segment=002,user=d/device=nexus4_1/activity=sit/bout=01,user=d/activity=sit/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,1,sit,2,735,1424781985108521369,1424781988804649451,3.696128082,1424781981630,1424781985326,1424781983496,4718505859,5035400.0,198.5939548000159,1,included,,train
user=d/device=nexus4_1/activity=sit/bout=01/segment=003,user=d/device=nexus4_1/activity=sit/bout=01,user=d/activity=sit/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,1,sit,3,23400,1424781994101890662,1424782112233652134,118.131761472,1424781990616,1424782108756,1424782049534,5297241211,5035400.0,198.5939548000159,39,included,,train
user=d/device=nexus4_1/activity=sit/bout=01/segment=004,user=d/device=nexus4_1/activity=sit/bout=01,user=d/activity=sit/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,1,sit,4,23404,1424782117102441535,1424782235600054766,118.497613231,1424782113615,1424782232118,1424782172549,4868789401,5035400.0,198.5939548000159,39,included,,train
user=d/device=nexus4_1/activity=sit/bout=01/segment=005,user=d/device=nexus4_1/activity=sit/bout=01,user=d/activity=sit/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,1,sit,5,764,1424782240101885821,1424782243934925151,3.83303933,1424782236613,1424782240453,1424782238537,4501831055,5035400.0,198.5939548000159,1,included,,train
user=d/device=nexus4_1/activity=sit/bout=01/segment=006,user=d/device=nexus4_1/activity=sit/bout=01,user=d/activity=sit/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,1,sit,6,835,1424782248084339213,1424782252290469451,4.206130238,1424782244614,1424782248814,1424782246720,4149414062,5035400.0,198.5939548000159,1,included,,train
user=d/device=nexus4_1/activity=sit/bout=01/segment=007,user=d/device=nexus4_1/activity=sit/bout=01,user=d/activity=sit/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,1,sit,7,3156,1424782257104281707,1424782272982679638,15.878397931,1424782253612,1424782269501,1424782261555,4813812256,5035400.0,198.5939548000159,5,included,,train
user=d/device=nexus4_1/activity=stairsdown/bout=01/segment=001,user=d/device=nexus4_1/activity=stairsdown/bout=01,user=d/activity=stairsdown/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,5,stairsdown,1,1931,1424782722061058652,1424782731780006945,9.718948293,1424782718581,1424782728298,1424782723441,,5035400.0,198.5939548000159,3,included,,test
user=d/device=nexus4_1/activity=stairsdown/bout=01/segment=002,user=d/device=nexus4_1/activity=stairsdown/bout=01,user=d/activity=stairsdown/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,5,stairsdown,2,6594,1424782736135689318,1424782769305753520,33.170064202,1424782732613,1424782765825,1424782749222,4355682373,5035400.0,198.5939548000159,11,included,,test
user=d/device=nexus4_1/activity=stairsdown/bout=02/segment=001,user=d/device=nexus4_1/activity=stairsdown/bout=02,user=d/activity=stairsdown/execution=02,d,user=d|device=nexus4_1,nexus4,nexus4_1,5,stairsdown,1,4701,1424782821799264937,1424782845482594334,23.683329397,1424782818320,1424782842005,1424782830152,,5035400.0,198.5939548000159,7,included,,test
user=d/device=nexus4_1/activity=stairsdown/bout=02/segment=002,user=d/device=nexus4_1/activity=stairsdown/bout=02,user=d/activity=stairsdown/execution=02,d,user=d|device=nexus4_1,nexus4,nexus4_1,5,stairsdown,2,2538,1424782850130390965,1424782864261485518,14.131094553,1424782846646,1424782860782,1424782854400,4647796631,5035400.0,198.5939548000159,4,included,,test
user=d/device=nexus4_1/activity=stairsdown/bout=03/segment=001,user=d/device=nexus4_1/activity=stairsdown/bout=03,user=d/activity=stairsdown/execution=03,d,user=d|device=nexus4_1,nexus4,nexus4_1,5,stairsdown,1,758,1424782919096845423,1424782922906771218,3.809925795,1424782915614,1424782919430,1424782917524,,5035400.0,198.5939548000159,1,included,,train
user=d/device=nexus4_1/activity=stairsdown/bout=03/segment=002,user=d/device=nexus4_1/activity=stairsdown/bout=03,user=d/activity=stairsdown/execution=03,d,user=d|device=nexus4_1,nexus4,nexus4_1,5,stairsdown,2,669,1424782928113558327,1424782931476870200,3.363311873,1424782924635,1424782927995,1424782926316,5206787109,5035400.0,198.5939548000159,1,included,,train
user=d/device=nexus4_1/activity=stairsdown/bout=03/segment=003,user=d/device=nexus4_1/activity=stairsdown/bout=03,user=d/activity=stairsdown/execution=03,d,user=d|device=nexus4_1,nexus4,nexus4_1,5,stairsdown,3,4543,1424782933596743247,1424782957344744574,23.748001327,1424782929610,1424782953869,1424782942430,2119873047,5035400.0,198.5939548000159,7,included,,train
user=d/device=nexus4_1/activity=stairsdown/bout=04/segment=001,user=d/device=nexus4_1/activity=stairsdown/bout=04,user=d/activity=stairsdown/execution=04,d,user=d|device=nexus4_1,nexus4,nexus4_1,5,stairsdown,1,4582,1424783007220599786,1424783030611646567,23.391046781,1424783003747,1424783027132,1424783015576,,5035400.0,198.5939548000159,7,included,,train
user=d/device=nexus4_1/activity=stairsdown/bout=04/segment=002,user=d/device=nexus4_1/activity=stairsdown/bout=04,user=d/activity=stairsdown/execution=04,d,user=d|device=nexus4_1,nexus4,nexus4_1,5,stairsdown,2,3440,1424783035063087417,1424783052804124715,17.741037298,1424783031613,1424783049322,1424783040272,4451440850,5035400.0,198.5939548000159,5,included,,train
user=d/device=nexus4_1/activity=stairsdown/bout=05/segment=001,user=d/device=nexus4_1/activity=stairsdown/bout=05,user=d/activity=stairsdown/execution=05,d,user=d|device=nexus4_1,nexus4,nexus4_1,5,stairsdown,1,145,1424783103384214425,1424783104109519778,0.725305353,1424783099909,1424783100630,1424783100268,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=d/device=nexus4_1/activity=stairsdown/bout=05/segment=002,user=d/device=nexus4_1/activity=stairsdown/bout=05,user=d/activity=stairsdown/execution=05,d,user=d|device=nexus4_1,nexus4,nexus4_1,5,stairsdown,2,660,1424783109099754153,1424783112412129006,3.312374853,1424783105612,1424783108940,1424783107273,4990234375,5035400.0,198.5939548000159,1,included,,test
user=d/device=nexus4_1/activity=stairsdown/bout=05/segment=003,user=d/device=nexus4_1/activity=stairsdown/bout=05,user=d/activity=stairsdown/execution=05,d,user=d|device=nexus4_1,nexus4,nexus4_1,5,stairsdown,3,5574,1424783115881733498,1424783145082284066,29.200550568,1424783111649,1424783141601,1424783126698,3469604492,5035400.0,198.5939548000159,9,included,,test
user=d/device=nexus4_1/activity=stairsdown/bout=06/segment=001,user=d/device=nexus4_1/activity=stairsdown/bout=06,user=d/activity=stairsdown/execution=06,d,user=d|device=nexus4_1,nexus4,nexus4_1,5,stairsdown,1,2348,1424783169944939770,1424783181779201190,11.83426142,1424783166464,1424783178297,1424783172376,,5035400.0,198.5939548000159,3,included,,train
user=d/device=nexus4_1/activity=stairsup/bout=01/segment=001,user=d/device=nexus4_1/activity=stairsup/bout=01,user=d/activity=stairsup/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,4,stairsup,1,8271,1424782680404217559,1424782722056023252,41.651805693,1424782676922,1424782718577,1424782697747,,5035400.0,198.5939548000159,13,included,,test
user=d/device=nexus4_1/activity=stairsup/bout=02/segment=001,user=d/device=nexus4_1/activity=stairsup/bout=02,user=d/activity=stairsup/execution=02,d,user=d|device=nexus4_1,nexus4,nexus4_1,4,stairsup,1,1850,1424782769310758403,1424782778621971881,9.311213478,1424782765832,1424782775140,1424782770489,,5035400.0,198.5939548000159,3,included,,test
user=d/device=nexus4_1/activity=stairsup/bout=02/segment=002,user=d/device=nexus4_1/activity=stairsup/bout=02,user=d/activity=stairsup/execution=02,d,user=d|device=nexus4_1,nexus4,nexus4_1,4,stairsup,2,7684,1424782783093437945,1424782821794199019,38.700761074,1424782779614,1424782818313,1424782798968,4471466064,5035400.0,198.5939548000159,12,included,,test
user=d/device=nexus4_1/activity=stairsup/bout=03/segment=001,user=d/device=nexus4_1/activity=stairsup/bout=03,user=d/activity=stairsup/execution=03,d,user=d|device=nexus4_1,nexus4,nexus4_1,4,stairsup,1,4478,1424782864266520919,1424782886837331790,22.570810871,1424782860786,1424782883381,1424782872060,,5035400.0,198.5939548000159,7,included,,validation
user=d/device=nexus4_1/activity=stairsup/bout=03/segment=002,user=d/device=nexus4_1/activity=stairsup/bout=03,user=d/activity=stairsup/execution=03,d,user=d|device=nexus4_1,nexus4,nexus4_1,4,stairsup,2,4656,1424782890860464115,1424782914579847132,23.719383017,1424782887626,1424782911100,1424782899372,4023132325,5035400.0,198.5939548000159,7,included,,validation
user=d/device=nexus4_1/activity=stairsup/bout=04/segment=001,user=d/device=nexus4_1/activity=stairsup/bout=04,user=d/activity=stairsup/execution=04,d,user=d|device=nexus4_1,nexus4,nexus4_1,4,stairsup,1,9902,1424782957349810492,1424783007215350762,49.86554027,1424782953870,1424783003734,1424782978814,,5035400.0,198.5939548000159,16,included,,test
user=d/device=nexus4_1/activity=stairsup/bout=05/segment=001,user=d/device=nexus4_1/activity=stairsup/bout=05,user=d/activity=stairsup/execution=05,d,user=d|device=nexus4_1,nexus4,nexus4_1,4,stairsup,1,10040,1424783052809160116,1424783103380430245,50.571270129,1424783049339,1424783099899,1424783074606,,5035400.0,198.5939548000159,16,included,,test
user=d/device=nexus4_1/activity=stairsup/bout=06/segment=001,user=d/device=nexus4_1/activity=stairsup/bout=06,user=d/activity=stairsup/execution=06,d,user=d|device=nexus4_1,nexus4,nexus4_1,4,stairsup,1,4333,1424783148088457974,1424783169939934887,21.851476913,1424783144618,1424783166459,1424783155528,,5035400.0,198.5939548000159,7,included,,validation
user=d/device=nexus4_1/activity=stand/bout=01/segment=001,user=d/device=nexus4_1/activity=stand/bout=01,user=d/activity=stand/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,2,stand,1,774,1424781680336504480,1424781684228380701,3.891876221,1424781676863,1424781680750,1424781678801,,5035400.0,198.5939548000159,1,included,,train
user=d/device=nexus4_1/activity=stand/bout=01/segment=002,user=d/device=nexus4_1/activity=stand/bout=01,user=d/activity=stand/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,2,stand,2,2056,1424781689097734949,1424781699445788962,10.348054013,1424781685621,1424781695968,1424781690793,4869354248,5035400.0,198.5939548000159,3,included,,train
user=d/device=nexus4_1/activity=stand/bout=01/segment=003,user=d/device=nexus4_1/activity=stand/bout=01,user=d/activity=stand/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,2,stand,3,22127,1424781704099567038,1424781815541172967,111.441605929,1424781700620,1424781812062,1424781756333,4653778076,5035400.0,198.5939548000159,37,included,,train
user=d/device=nexus4_1/activity=stand/bout=01/segment=004,user=d/device=nexus4_1/activity=stand/bout=01,user=d/activity=stand/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,2,stand,4,740,1424781820108728521,1424781823819721756,3.710993235,1424781816621,1424781820337,1424781818481,4567555554,5035400.0,198.5939548000159,1,included,,train
user=d/device=nexus4_1/activity=stand/bout=01/segment=005,user=d/device=nexus4_1/activity=stand/bout=01,user=d/activity=stand/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,2,stand,5,675,1424781829117054520,1424781832511463536,3.394409016,1424781825638,1424781829032,1424781827335,5297332764,5035400.0,198.5939548000159,1,included,,train
user=d/device=nexus4_1/activity=stand/bout=01/segment=006,user=d/device=nexus4_1/activity=stand/bout=01,user=d/activity=stand/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,2,stand,6,25805,1424781837098871247,1424781967350597546,130.251726299,1424781833612,1424781963870,1424781898897,4587407711,5035400.0,198.5939548000159,43,included,,train
user=d/device=nexus4_1/activity=walk/bout=01/segment=001,user=d/device=nexus4_1/activity=walk/bout=01,user=d/activity=walk/execution=01,d,user=d|device=nexus4_1,nexus4,nexus4_1,3,walk,1,61874,1424782339592408683,1424782652299181989,312.706773306,1424782336111,1424782648818,1424782492035,,5035400.0,198.5939548000159,104,included,,train
user=d/device=nexus4_2/activity=bike/bout=01/segment=001,user=d/device=nexus4_2/activity=bike/bout=01,user=d/activity=bike/execution=01,d,user=d|device=nexus4_2,nexus4,nexus4_2,0,bike,1,12498,1424785092668006532,1424785155671756434,63.003749902,1424783247350,1424783310352,1424783278822,,5035400.0,198.5939548000159,21,included,,validation
